source_run,analysis_role,run_id,scenario_id,domain,kelompok,timestamp_start,timestamp_end,latency_ms,status,expected,actual,http_status,error_message,nim,nina,student_name,reservation_id,cid,file_size_bytes,tx_hash,block_number,block_timestamp,token_id,gas_limit,gas_used,revert_reason,registry_status,blockchain_status,sia_status,mock_pisn_status,final_verification,verification_mode,notes
fullflow_primary_r2,first_pass,144,F08,verifikasi,alur_penuh,2026-08-08T20:59:37.207Z,2026-08-08T20:59:38.147Z,940,pass,valid,valid,,,20210022,040410582605021,Nasab Saragih,,bafkreih4pyplquforrbuztod5t6frmaiuyd5lezj3zm5nublspadjf3rde,,,,,1021,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605021&nama=Nasab%20Saragih
fullflow_primary_r2,first_pass,145,F01,integrasi,alur_penuh,2026-08-08T20:59:38.164Z,2026-08-08T20:59:38.238Z,74,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210023,,Dirja Prasetyo,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,146,F02,integrasi,alur_penuh,2026-08-08T20:59:38.239Z,2026-08-08T20:59:38.304Z,65,pass,status eligible,eligible,,,20210023,,Dirja Prasetyo,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,147,F03,integrasi,alur_penuh,2026-08-08T20:59:38.306Z,2026-08-08T20:59:38.486Z,180,pass,NINA terbit,040410582605022,,,20210023,040410582605022,Dirja Prasetyo,23,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,148,F04,kriptografi,alur_penuh,2026-08-08T20:59:38.488Z,2026-08-08T20:59:39.228Z,740,pass,PDF terbentuk,PDF terbentuk,,,20210023,040410582605022,Dirja Prasetyo,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-23-1786222779176.pdf
fullflow_primary_r2,first_pass,149,F05,kriptografi,alur_penuh,2026-08-08T20:59:39.229Z,2026-08-08T20:59:47.437Z,8208,pass,CID diperoleh,bafkreibmiswazfrksq6g24eiurclkp454a74267bnmo4et5uuwgmr27iiq,,,20210023,040410582605022,Dirja Prasetyo,,bafkreibmiswazfrksq6g24eiurclkp454a74267bnmo4et5uuwgmr27iiq,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,150,F07,smart_contract,alur_penuh,2026-08-08T20:59:47.439Z,2026-08-08T20:59:49.088Z,1649,pass,token terbit,token 1022,,,20210023,040410582605022,Dirja Prasetyo,,bafkreibmiswazfrksq6g24eiurclkp454a74267bnmo4et5uuwgmr27iiq,,0x258f8e8b4acc8df43c8eeba79718d0aed35a92d336e4730c021463fbca080bea,,,1022,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,151,F08,verifikasi,alur_penuh,2026-08-08T20:59:49.090Z,2026-08-08T20:59:50.092Z,1002,pass,valid,valid,,,20210023,040410582605022,Dirja Prasetyo,,bafkreibmiswazfrksq6g24eiurclkp454a74267bnmo4et5uuwgmr27iiq,,,,,1022,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605022&nama=Dirja%20Prasetyo
fullflow_primary_r2,first_pass,152,F01,integrasi,alur_penuh,2026-08-08T20:59:50.111Z,2026-08-08T20:59:50.193Z,82,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210024,,Bagus Usamah,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,153,F02,integrasi,alur_penuh,2026-08-08T20:59:50.196Z,2026-08-08T20:59:50.276Z,80,pass,status eligible,eligible,,,20210024,,Bagus Usamah,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,154,F03,integrasi,alur_penuh,2026-08-08T20:59:50.278Z,2026-08-08T20:59:50.455Z,177,pass,NINA terbit,040410582605023,,,20210024,040410582605023,Bagus Usamah,24,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,155,F04,kriptografi,alur_penuh,2026-08-08T20:59:50.457Z,2026-08-08T20:59:51.232Z,775,pass,PDF terbentuk,PDF terbentuk,,,20210024,040410582605023,Bagus Usamah,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-24-1786222791177.pdf
fullflow_primary_r2,first_pass,156,F05,kriptografi,alur_penuh,2026-08-08T20:59:51.234Z,2026-08-08T20:59:58.640Z,7406,pass,CID diperoleh,bafkreiclu5z6einef2zlopqos66sj4hklc3nptaual3oai5gw5ux7ixhta,,,20210024,040410582605023,Bagus Usamah,,bafkreiclu5z6einef2zlopqos66sj4hklc3nptaual3oai5gw5ux7ixhta,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,157,F07,smart_contract,alur_penuh,2026-08-08T20:59:58.641Z,2026-08-08T21:00:01.571Z,2930,pass,token terbit,token 1023,,,20210024,040410582605023,Bagus Usamah,,bafkreiclu5z6einef2zlopqos66sj4hklc3nptaual3oai5gw5ux7ixhta,,0x9d5a130d40f34113b56bea5aba7adf86f69bdc1e2d0a97bf4c3ac93d9304ed36,,,1023,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,158,F08,verifikasi,alur_penuh,2026-08-08T21:00:01.573Z,2026-08-08T21:00:02.612Z,1039,pass,valid,valid,,,20210024,040410582605023,Bagus Usamah,,bafkreiclu5z6einef2zlopqos66sj4hklc3nptaual3oai5gw5ux7ixhta,,,,,1023,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605023&nama=Bagus%20Usamah
fullflow_primary_r2,first_pass,159,F01,integrasi,alur_penuh,2026-08-08T21:00:02.630Z,2026-08-08T21:00:02.684Z,54,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210025,,Estiawan Winarsih,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,160,F02,integrasi,alur_penuh,2026-08-08T21:00:02.687Z,2026-08-08T21:00:02.756Z,69,pass,status eligible,eligible,,,20210025,,Estiawan Winarsih,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,161,F03,integrasi,alur_penuh,2026-08-08T21:00:02.759Z,2026-08-08T21:00:02.907Z,148,pass,NINA terbit,040410582605024,,,20210025,040410582605024,Estiawan Winarsih,25,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,162,F04,kriptografi,alur_penuh,2026-08-08T21:00:02.910Z,2026-08-08T21:00:03.670Z,760,pass,PDF terbentuk,PDF terbentuk,,,20210025,040410582605024,Estiawan Winarsih,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-25-1786222803609.pdf
fullflow_primary_r2,first_pass,163,F05,kriptografi,alur_penuh,2026-08-08T21:00:03.672Z,2026-08-08T21:00:18.474Z,14802,pass,CID diperoleh,bafkreiakyoatvq3tf5lvz3omtdattnjzortpgql2nm63faadelmphmobbq,,,20210025,040410582605024,Estiawan Winarsih,,bafkreiakyoatvq3tf5lvz3omtdattnjzortpgql2nm63faadelmphmobbq,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,164,F07,smart_contract,alur_penuh,2026-08-08T21:00:18.475Z,2026-08-08T21:00:21.188Z,2713,pass,token terbit,token 1024,,,20210025,040410582605024,Estiawan Winarsih,,bafkreiakyoatvq3tf5lvz3omtdattnjzortpgql2nm63faadelmphmobbq,,0x79d5a9e8b249bb5c2de1b5f56e5487bef282833996a260447c20f50370971e7a,,,1024,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,165,F08,verifikasi,alur_penuh,2026-08-08T21:00:21.190Z,2026-08-08T21:00:22.349Z,1159,pass,valid,valid,,,20210025,040410582605024,Estiawan Winarsih,,bafkreiakyoatvq3tf5lvz3omtdattnjzortpgql2nm63faadelmphmobbq,,,,,1024,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605024&nama=Estiawan%20Winarsih
fullflow_primary_r2,first_pass,166,F01,integrasi,alur_penuh,2026-08-08T21:00:22.368Z,2026-08-08T21:00:22.419Z,51,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210026,,Fitriani Kuswoyo,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,167,F02,integrasi,alur_penuh,2026-08-08T21:00:22.421Z,2026-08-08T21:00:22.479Z,58,pass,status eligible,eligible,,,20210026,,Fitriani Kuswoyo,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,168,F03,integrasi,alur_penuh,2026-08-08T21:00:22.482Z,2026-08-08T21:00:22.631Z,149,pass,NINA terbit,040410582605025,,,20210026,040410582605025,Fitriani Kuswoyo,26,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,169,F04,kriptografi,alur_penuh,2026-08-08T21:00:22.634Z,2026-08-08T21:00:23.413Z,779,pass,PDF terbentuk,PDF terbentuk,,,20210026,040410582605025,Fitriani Kuswoyo,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-26-1786222823370.pdf
fullflow_primary_r2,first_pass,170,F05,kriptografi,alur_penuh,2026-08-08T21:00:23.416Z,2026-08-08T21:00:30.283Z,6867,pass,CID diperoleh,bafkreif3asnjxyetoqs6nve6e3nzhkv7oael7x6oojszfk7d364e7g2mpy,,,20210026,040410582605025,Fitriani Kuswoyo,,bafkreif3asnjxyetoqs6nve6e3nzhkv7oael7x6oojszfk7d364e7g2mpy,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,171,F07,smart_contract,alur_penuh,2026-08-08T21:00:30.286Z,2026-08-08T21:00:32.274Z,1988,pass,token terbit,token 1025,,,20210026,040410582605025,Fitriani Kuswoyo,,bafkreif3asnjxyetoqs6nve6e3nzhkv7oael7x6oojszfk7d364e7g2mpy,,0xbecd3173eba0d7966a32680f1797326dedc42498b59f465e877c0b94738a774b,,,1025,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,172,F08,verifikasi,alur_penuh,2026-08-08T21:00:32.276Z,2026-08-08T21:00:33.194Z,918,pass,valid,valid,,,20210026,040410582605025,Fitriani Kuswoyo,,bafkreif3asnjxyetoqs6nve6e3nzhkv7oael7x6oojszfk7d364e7g2mpy,,,,,1025,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605025&nama=Fitriani%20Kuswoyo
fullflow_primary_r2,first_pass,173,F01,integrasi,alur_penuh,2026-08-08T21:00:33.211Z,2026-08-08T21:00:33.259Z,48,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210027,,Muni Yolanda,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,174,F02,integrasi,alur_penuh,2026-08-08T21:00:33.262Z,2026-08-08T21:00:33.320Z,58,pass,status eligible,eligible,,,20210027,,Muni Yolanda,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,175,F03,integrasi,alur_penuh,2026-08-08T21:00:33.322Z,2026-08-08T21:00:33.458Z,136,pass,NINA terbit,040410582605026,,,20210027,040410582605026,Muni Yolanda,27,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,176,F04,kriptografi,alur_penuh,2026-08-08T21:00:33.461Z,2026-08-08T21:00:34.194Z,733,pass,PDF terbentuk,PDF terbentuk,,,20210027,040410582605026,Muni Yolanda,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-27-1786222834153.pdf
fullflow_primary_r2,first_pass,177,F05,kriptografi,alur_penuh,2026-08-08T21:00:34.196Z,2026-08-08T21:00:41.613Z,7417,pass,CID diperoleh,bafkreiggqerhfw5sddmaeibiu3a6bxtm6eot7akrq62fsikqcflf75tvkm,,,20210027,040410582605026,Muni Yolanda,,bafkreiggqerhfw5sddmaeibiu3a6bxtm6eot7akrq62fsikqcflf75tvkm,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,178,F07,smart_contract,alur_penuh,2026-08-08T21:00:41.614Z,2026-08-08T21:00:44.258Z,2644,pass,token terbit,token 1026,,,20210027,040410582605026,Muni Yolanda,,bafkreiggqerhfw5sddmaeibiu3a6bxtm6eot7akrq62fsikqcflf75tvkm,,0x20e03d09a3390b0d1d09af7b856a799d750893b23bb27e9e04bed3ec5c55120d,,,1026,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,179,F08,verifikasi,alur_penuh,2026-08-08T21:00:44.260Z,2026-08-08T21:00:45.140Z,880,pass,valid,valid,,,20210027,040410582605026,Muni Yolanda,,bafkreiggqerhfw5sddmaeibiu3a6bxtm6eot7akrq62fsikqcflf75tvkm,,,,,1026,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605026&nama=Muni%20Yolanda
fullflow_primary_r2,first_pass,180,F01,integrasi,alur_penuh,2026-08-08T21:00:45.159Z,2026-08-08T21:00:45.208Z,49,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210028,,Dadap Nasyiah,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,181,F02,integrasi,alur_penuh,2026-08-08T21:00:45.210Z,2026-08-08T21:00:45.271Z,61,pass,status eligible,eligible,,,20210028,,Dadap Nasyiah,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,182,F03,integrasi,alur_penuh,2026-08-08T21:00:45.274Z,2026-08-08T21:00:45.408Z,134,pass,NINA terbit,040410582605027,,,20210028,040410582605027,Dadap Nasyiah,28,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,183,F04,kriptografi,alur_penuh,2026-08-08T21:00:45.410Z,2026-08-08T21:00:46.193Z,783,pass,PDF terbentuk,PDF terbentuk,,,20210028,040410582605027,Dadap Nasyiah,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-28-1786222846139.pdf
fullflow_primary_r2,first_pass,184,F05,kriptografi,alur_penuh,2026-08-08T21:00:46.218Z,2026-08-08T21:00:53.224Z,7006,pass,CID diperoleh,bafkreibz34cxolumv6y35umadsnsinuljnvrvtsyc3ybco4kylyvv4vl6y,,,20210028,040410582605027,Dadap Nasyiah,,bafkreibz34cxolumv6y35umadsnsinuljnvrvtsyc3ybco4kylyvv4vl6y,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,185,F07,smart_contract,alur_penuh,2026-08-08T21:00:53.228Z,2026-08-08T21:00:55.338Z,2110,pass,token terbit,token 1027,,,20210028,040410582605027,Dadap Nasyiah,,bafkreibz34cxolumv6y35umadsnsinuljnvrvtsyc3ybco4kylyvv4vl6y,,0x1d3fcc8bdec8e021ee77caadd4bd002c625508248b63befbad9ca15cfec3bc83,,,1027,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,186,F08,verifikasi,alur_penuh,2026-08-08T21:00:55.341Z,2026-08-08T21:00:56.372Z,1031,pass,valid,valid,,,20210028,040410582605027,Dadap Nasyiah,,bafkreibz34cxolumv6y35umadsnsinuljnvrvtsyc3ybco4kylyvv4vl6y,,,,,1027,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605027&nama=Dadap%20Nasyiah
fullflow_primary_r2,first_pass,187,F01,integrasi,alur_penuh,2026-08-08T21:00:56.414Z,2026-08-08T21:00:56.495Z,81,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210029,,Yani Pudjiastuti,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,188,F02,integrasi,alur_penuh,2026-08-08T21:00:56.536Z,2026-08-08T21:00:56.597Z,61,pass,status eligible,eligible,,,20210029,,Yani Pudjiastuti,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,189,F03,integrasi,alur_penuh,2026-08-08T21:00:56.630Z,2026-08-08T21:00:56.802Z,172,pass,NINA terbit,040410582605028,,,20210029,040410582605028,Yani Pudjiastuti,29,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,190,F04,kriptografi,alur_penuh,2026-08-08T21:00:56.806Z,2026-08-08T21:00:57.606Z,800,pass,PDF terbentuk,PDF terbentuk,,,20210029,040410582605028,Yani Pudjiastuti,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-29-1786222857565.pdf
fullflow_primary_r2,first_pass,191,F05,kriptografi,alur_penuh,2026-08-08T21:00:57.613Z,2026-08-08T21:01:04.564Z,6951,pass,CID diperoleh,bafkreiex3ugs2r232qzjsncfaq5e7awgjzxk4dn2pzqybh45lfkyl5o4ju,,,20210029,040410582605028,Yani Pudjiastuti,,bafkreiex3ugs2r232qzjsncfaq5e7awgjzxk4dn2pzqybh45lfkyl5o4ju,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,192,F07,smart_contract,alur_penuh,2026-08-08T21:01:04.566Z,2026-08-08T21:01:07.295Z,2729,pass,token terbit,token 1028,,,20210029,040410582605028,Yani Pudjiastuti,,bafkreiex3ugs2r232qzjsncfaq5e7awgjzxk4dn2pzqybh45lfkyl5o4ju,,0x51054d7876029045f79bf1d6e85fe84b81a033d1c2879f7ed12657b65a1715db,,,1028,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,193,F08,verifikasi,alur_penuh,2026-08-08T21:01:07.298Z,2026-08-08T21:01:08.503Z,1205,pass,valid,valid,,,20210029,040410582605028,Yani Pudjiastuti,,bafkreiex3ugs2r232qzjsncfaq5e7awgjzxk4dn2pzqybh45lfkyl5o4ju,,,,,1028,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605028&nama=Yani%20Pudjiastuti
fullflow_primary_r2,first_pass,194,F01,integrasi,alur_penuh,2026-08-08T21:01:08.520Z,2026-08-08T21:01:08.570Z,50,pass,data masuk PDDikti,terkirim ke PDDikti,,,20210030,,Hasim Laksita,,,,,,,,,,,,,dilaporkan,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,195,F02,integrasi,alur_penuh,2026-08-08T21:01:08.573Z,2026-08-08T21:01:08.625Z,52,pass,status eligible,eligible,,,20210030,,Hasim Laksita,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,196,F03,integrasi,alur_penuh,2026-08-08T21:01:08.628Z,2026-08-08T21:01:08.763Z,135,pass,NINA terbit,040410582605029,,,20210030,040410582605029,Hasim Laksita,30,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,197,F04,kriptografi,alur_penuh,2026-08-08T21:01:08.766Z,2026-08-08T21:01:09.463Z,697,pass,PDF terbentuk,PDF terbentuk,,,20210030,040410582605029,Hasim Laksita,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809; pdf=generated-ijazah/ijazah-30-1786222869415.pdf
fullflow_primary_r2,first_pass,198,F05,kriptografi,alur_penuh,2026-08-08T21:01:09.465Z,2026-08-08T21:01:16.326Z,6861,pass,CID diperoleh,bafkreibgrukojuvxv3c7lxtlklypamxme55puodabjgrkannykqf5m5bkm,,,20210030,040410582605029,Hasim Laksita,,bafkreibgrukojuvxv3c7lxtlklypamxme55puodabjgrkannykqf5m5bkm,,,,,,,,,,,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,199,F07,smart_contract,alur_penuh,2026-08-08T21:01:16.329Z,2026-08-08T21:01:18.246Z,1917,pass,token terbit,token 1029,,,20210030,040410582605029,Hasim Laksita,,bafkreibgrukojuvxv3c7lxtlklypamxme55puodabjgrkannykqf5m5bkm,,0x460fbc959ee9558735a3fdc9e81ac690f2880898665869b1612c69c32f33055f,,,1029,,,,,aktif,,,,,run=alur-penuh-auto29-r2-20260809
fullflow_primary_r2,first_pass,200,F08,verifikasi,alur_penuh,2026-08-08T21:01:18.248Z,2026-08-08T21:01:19.384Z,1136,pass,valid,valid,,,20210030,040410582605029,Hasim Laksita,,bafkreibgrukojuvxv3c7lxtlklypamxme55puodabjgrkannykqf5m5bkm,,,,,1029,,,,,,,,valid,live,run=alur-penuh-auto29-r2-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605029&nama=Hasim%20Laksita
fullflow_retry_nim05,recovery,1,F01,integrasi,alur_penuh,2026-08-08T21:01:52.890Z,2026-08-08T21:01:52.890Z,0,pass,data masuk PDDikti,sudah tercatat di PDDikti,,,20210005,,Zulfa Situmorang,,,,,,,,,,,,,eligible,,,,run=alur-penuh-auto29-retry-nim05-20260809; resume=already_reported
fullflow_retry_nim05,recovery,2,F02,integrasi,alur_penuh,2026-08-08T21:01:52.891Z,2026-08-08T21:01:52.891Z,0,pass,status eligible,eligible,,,20210005,,Zulfa Situmorang,,,,,,,,,,,,,,eligible,,,run=alur-penuh-auto29-retry-nim05-20260809; resume=already_eligible
fullflow_retry_nim05,recovery,3,F03,integrasi,alur_penuh,2026-08-08T21:01:52.892Z,2026-08-08T21:01:52.909Z,17,pass,NINA terbit,040410582605004,,,20210005,040410582605004,Zulfa Situmorang,5,,,,,,,,,,aktif,,,,,,run=alur-penuh-auto29-retry-nim05-20260809; resume=already_has_nina
fullflow_retry_nim05,recovery,4,F04,kriptografi,alur_penuh,2026-08-08T21:01:52.909Z,2026-08-08T21:01:53.627Z,718,pass,PDF terbentuk,PDF terbentuk,,,20210005,040410582605004,Zulfa Situmorang,,,,,,,,,,,,,,,,,run=alur-penuh-auto29-retry-nim05-20260809; pdf=generated-ijazah/ijazah-31-1786222913583.pdf
fullflow_retry_nim05,recovery,5,F05,kriptografi,alur_penuh,2026-08-08T21:01:53.628Z,2026-08-08T21:02:03.011Z,9383,pass,CID diperoleh,bafkreic7t446vokusyos5d3xrsrorpm5d7x3n7luremuqtlrcbgnumgvg4,,,20210005,040410582605004,Zulfa Situmorang,,bafkreic7t446vokusyos5d3xrsrorpm5d7x3n7luremuqtlrcbgnumgvg4,,,,,,,,,,,,,,,run=alur-penuh-auto29-retry-nim05-20260809
fullflow_retry_nim05,recovery,6,F07,smart_contract,alur_penuh,2026-08-08T21:02:03.012Z,2026-08-08T21:02:05.319Z,2307,pass,token terbit,token 1030,,,20210005,040410582605004,Zulfa Situmorang,,bafkreic7t446vokusyos5d3xrsrorpm5d7x3n7luremuqtlrcbgnumgvg4,,0x2c3d8c2c77440a496529cb75e1b8766306da392373f3506357b6007f2167cb45,,,1030,,,,,aktif,,,,,run=alur-penuh-auto29-retry-nim05-20260809
fullflow_retry_nim05,recovery,7,F08,verifikasi,alur_penuh,2026-08-08T21:02:05.319Z,2026-08-08T21:02:06.528Z,1209,pass,valid,valid,,,20210005,040410582605004,Zulfa Situmorang,,bafkreic7t446vokusyos5d3xrsrorpm5d7x3n7luremuqtlrcbgnumgvg4,,,,,1030,,,,,,,,valid,live,run=alur-penuh-auto29-retry-nim05-20260809; sivil=http://localhost:8001/verifikasi?nina=040410582605004&nama=Zulfa%20Situmorang
